ID_Sample	TaxID	Refseq	Counts	name	Species	Genus	Family	Order	Class	Phylum	Kingdom	Domain	ID	ExperimentalGroup	BodyWeight.g	BALFneutrophils..	BALFneutrophils.abs	CD4.IL.17..	CD11b.Ly6G.LFA1..	CD4.LFA1.RORgT..	Syndecan1.ngml	HeparanSulfate1.pgml	NumberReads	RelativeAbundance	FreqAlignment
ID20	1689270	NR_179423.1	17	Intestinimonas timonensis	Intestinimonas timonensis	Intestinimonas	NA	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.262143407864302	86.5936707170517
ID20	1702285	NR_179426.1	5	Intestinimonas gabonensis	Intestinimonas gabonensis	Intestinimonas	NA	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0771010023130301	86.5936707170517
ID20	1703332	NR_173596.1	3	Butyribacter intestini	Butyribacter intestini	Butyribacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	1720203	NR_169358.1	6	Butyricimonas phoceensis	Butyricimonas phoceensis	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0925212027756361	86.5936707170517
ID20	1720300	NR_179434.1	2	Mediterraneibacter massiliensis	Mediterraneibacter massiliensis	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	1727145	NR_179183.1	5	Anaerocolumna chitinilytica	Anaerocolumna chitinilytica	Anaerocolumna	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0771010023130301	86.5936707170517
ID20	1763509	NR_148620.1	8	Lachnotalea glycerini	Lachnotalea glycerini	Lachnotalea	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.123361603700848	86.5936707170517
ID20	1776382	NR_144736.1	27	Neglectibacter timonensis	Neglectibacter timonensis	Neglectibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.416345412490362	86.5936707170517
ID20	1776384	NR_144737.1	4	Emergencia timonensis	Emergencia timonensis	Emergencia	Eubacteriales Family XIII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0616808018504241	86.5936707170517
ID20	1796616	NR_178840.1	19	Blautia pseudococcoides	Blautia pseudococcoides	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.292983808789514	86.5936707170517
ID20	1803212	NR_157634.1	3	Sporosarcina terrae	Sporosarcina terrae	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	1812858	NR_176499.1	24	Anaerosacchariphilus polymeriproducens	Anaerosacchariphilus polymeriproducens	Anaerosacchariphilus	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.370084811102544	86.5936707170517
ID20	1841857	NR_144745.1	16	Culturomica massiliensis	Culturomica massiliensis	Culturomica	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.246723207401696	86.5936707170517
ID20	1841866	NR_179526.1	1	Oscillibacter massiliensis	Oscillibacter massiliensis	Oscillibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	1841868	NR_179527.1	1	Provencibacterium massiliense	Provencibacterium massiliense	Provencibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	1849041	NR_152059.1	11	Harryflintia acetispora	Harryflintia acetispora	Harryflintia	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.169622205088666	86.5936707170517
ID20	1852369	NR_179531.1	7	Marseillibacter massiliensis	Marseillibacter massiliensis	Marseillibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.107941403238242	86.5936707170517
ID20	1852384	NR_179539.1	5	Massiliimalia massiliensis	Massiliimalia massiliensis	Massiliimalia	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0771010023130301	86.5936707170517
ID20	1856807	NR_158118.1	3	Petrothermobacter organivorans	Petrothermobacter organivorans	Petrothermobacter	NA	Deferribacterales	Deferribacteres	Deferribacterota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	1862668	NR_156909.1	139	Ileibacterium valens	Ileibacterium valens	Ileibacterium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	2.14340786430224	86.5936707170517
ID20	1862672	NR_156910.1	598	Dubosiella newyorkensis	Dubosiella newyorkensis	Dubosiella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	9.2212798766384	86.5936707170517
ID20	1870991	NR_179547.1	8	Massilioclostridium coli	Massilioclostridium coli	Massilioclostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.123361603700848	86.5936707170517
ID20	1870993	NR_179548.1	16	Coprococcus phoceensis	Coprococcus phoceensis	Coprococcus	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.246723207401696	86.5936707170517
ID20	1871006	NR_179552.1	20	Bacteroides congonensis	Bacteroides congonensis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.30840400925212	86.5936707170517
ID20	1871013	NR_179556.1	2	Parabacteroides timonensis	Parabacteroides timonensis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	1871018	NR_179559.1	26	Angelakisella massiliensis	Angelakisella massiliensis	Angelakisella	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.400925212027756	86.5936707170517
ID20	1912090	NR_173570.1	18	Gluceribacter canis	Gluceribacter canis	Gluceribacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.277563608326908	86.5936707170517
ID20	1912896	NR_159117.1	1	Bacteroides koreensis	Bacteroides koreensis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	1912897	NR_171390.1	3	Blautia argi	Blautia argi	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	1917867	NR_179580.1	2	Bacilliculturomica massiliensis	Bacilliculturomica massiliensis	Bacilliculturomica	Eubacteriales Family XIII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	1917888	NR_179584.1	3	Blautia phocaeensis	Blautia phocaeensis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	1926283	NR_179587.1	52	Lachnoclostridium edouardi	Lachnoclostridium edouardi	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.801850424055513	86.5936707170517
ID20	1936059	NR_179590.1	2	Blautia provencensis	Blautia provencensis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	1936995	NR_179600.1	4	Parabacteroides bouchesdurhonensis	Parabacteroides bouchesdurhonensis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0616808018504241	86.5936707170517
ID20	1944642	NR_179603.1	8	Marasmitruncus massiliensis	Marasmitruncus massiliensis	Marasmitruncus	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.123361603700848	86.5936707170517
ID20	1982628	NR_176505.1	15	Faecalibacillus faecis	Faecalibacillus faecis	Faecalibacillus	Coprobacillaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.23130300693909	86.5936707170517
ID20	2002841	NR_179627.1	14	Konateibacter massiliensis	Konateibacter massiliensis	Konateibacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.215882806476484	86.5936707170517
ID20	2014528	NR_179631.1	50	Corynebacterium dentalis	Corynebacterium dentalis	Corynebacterium	Corynebacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.771010023130301	86.5936707170517
ID20	2014781	NR_179632.1	3	Scatolibacter rhodanostii	Scatolibacter rhodanostii	Scatolibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	2020948	NR_179784.1	69	Romboutsia maritimum	Romboutsia maritimum	Romboutsia	Peptostreptococcaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	1.06399383191982	86.5936707170517
ID20	2025493	NR_163634.1	13	Blautia hominis	Blautia hominis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.200462606013878	86.5936707170517
ID20	2025493	NR_163635.1	1	Blautia hominis	Blautia hominis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	2025493	NR_163638.1	2	Blautia hominis	Blautia hominis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	2040648	NR_180169.1	6	Helicobacter didelphidarum	Helicobacter didelphidarum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0925212027756361	86.5936707170517
ID20	2044587	NR_165013.1	450	Schaedlerella arabinosiphila	Schaedlerella arabinosiphila	Schaedlerella	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	6.93909020817271	86.5936707170517
ID20	2045012	NR_179648.1	11	Clostridium minihomine	Clostridium minihomine	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.169622205088666	86.5936707170517
ID20	2068655	NR_173632.1	24	Novisyntrophococcus fermenticellae	Novisyntrophococcus fermenticellae	Novisyntrophococcus	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.370084811102544	86.5936707170517
ID20	2086583	NR_179661.1	5	Pseudoruminococcus massiliensis	Pseudoruminococcus massiliensis	Pseudoruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0771010023130301	86.5936707170517
ID20	2086584	NR_179658.1	17	Massilistercora timonensis	Massilistercora timonensis	Massilistercora	NA	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.262143407864302	86.5936707170517
ID20	2093857	NR_176530.1	11	Dysosmobacter welbionis	Dysosmobacter welbionis	Dysosmobacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.169622205088666	86.5936707170517
ID20	2094150	NR_179975.1	8	Duncaniella muris	Duncaniella muris	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.123361603700848	86.5936707170517
ID20	2094151	NR_179976.1	104	Paramuribaculum intestinale	Paramuribaculum intestinale	Paramuribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	1.60370084811103	86.5936707170517
ID20	2107999	NR_179257.1	1	Lactobacillus paragasseri	Lactobacillus paragasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	2107999	NR_179379.1	1784	Lactobacillus paragasseri	Lactobacillus paragasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	27.5096376252891	86.5936707170517
ID20	2108523	NR_173697.1	16	Lawsonibacter asaccharolyticus	Lawsonibacter asaccharolyticus	Lawsonibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.246723207401696	86.5936707170517
ID20	2126740	NR_179173.1	79	Clostridium fessum	Clostridium fessum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	1.21819583654588	86.5936707170517
ID20	2164149	NR_169458.1	1	Tepidibaculum saccharolyticum	Tepidibaculum saccharolyticum	Tepidibaculum	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	2211183	NR_180148.1	12	Evtepia gabavorous	Evtepia gabavorous	Evtepia	NA	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.185042405551272	86.5936707170517
ID20	2219695	NR_179494.1	84	Luxibacter massiliensis	Luxibacter massiliensis	Luxibacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	1.29529683885891	86.5936707170517
ID20	2316025	NR_179276.1	8	Mediterraneibacter butyricigenes	Mediterraneibacter butyricigenes	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.123361603700848	86.5936707170517
ID20	2358141	NR_165727.1	14	Anaerotignum faecicola	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.215882806476484	86.5936707170517
ID20	2478464	NR_179254.1	1	Enterobacter oligotrophicus	Enterobacter oligotrophicus	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	2479838	NR_179447.1	6	Clostridium transplantifaecale	Clostridium transplantifaecale	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0925212027756361	86.5936707170517
ID20	2488810	NR_180563.1	1	Ruminiclostridium herbifermentans	Ruminiclostridium herbifermentans	Ruminiclostridium	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	2509240	NR_170495.1	11	Blautia faecicola	Blautia faecicola	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.169622205088666	86.5936707170517
ID20	2518971	NR_170508.1	10	Duncaniella dubosii	Duncaniella dubosii	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.15420200462606	86.5936707170517
ID20	2530390	NR_180431.1	22	Muribaculum gordoncarteri	Muribaculum gordoncarteri	Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.339244410177332	86.5936707170517
ID20	2530391	NR_170509.1	19	Duncaniella freteri	Duncaniella freteri	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.292983808789514	86.5936707170517
ID20	2585119	NR_179296.1	6	Alistipes dispar	Alistipes dispar	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0925212027756361	86.5936707170517
ID20	2594882	NR_180671.1	46	Mediterraneibacter catenae	Mediterraneibacter catenae	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.709329221279877	86.5936707170517
ID20	2605778	NR_180797.1	87	Clostridium porci	Clostridium porci	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	1.34155744024672	86.5936707170517
ID20	2605790	NR_180825.1	2	Roseburia porci	Roseburia porci	Roseburia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	2606628	NR_180803.1	3	Suipraeoptans intestinalis	Suipraeoptans intestinalis	Suipraeoptans	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	2606629	NR_180828.1	52	Floccifex porci	Floccifex porci	Floccifex	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.801850424055513	86.5936707170517
ID20	2606633	NR_180815.1	2	Oliverpabstia intestinalis	Oliverpabstia intestinalis	Oliverpabstia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	2606634	NR_180823.1	3	Velocimicrobium porci	Velocimicrobium porci	Velocimicrobium	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	2606635	NR_180833.1	31	Waltera intestinalis	Waltera intestinalis	Waltera	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.478026214340786	86.5936707170517
ID20	2606636	NR_180822.1	8	Bilifractor porci	Bilifractor porci	Bilifractor	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.123361603700848	86.5936707170517
ID20	2650158	NR_180463.1	6	Bacteroides luhongzhouii	Bacteroides luhongzhouii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.0925212027756361	86.5936707170517
ID20	2652274	NR_180800.1	247	Eisenbergiella porci	Eisenbergiella porci	Eisenbergiella	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	3.80878951426369	86.5936707170517
ID20	2652276	NR_180812.1	2	Holdemanella porci	Holdemanella porci	Holdemanella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	2681861	NR_180986.1	104	Sporofaciens musculi	Sporofaciens musculi	Sporofaciens	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	1.60370084811103	86.5936707170517
ID20	2692629	NR_181133.1	3	Copranaerobaculum intestinale	Copranaerobaculum intestinale	Copranaerobaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.046260601387818	86.5936707170517
ID20	2696063	NR_180914.1	2	Anaerocolumna sedimenticola	Anaerocolumna sedimenticola	Anaerocolumna	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	2696678	NR_180026.1	20	Blautia brookingsii	Blautia brookingsii	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.30840400925212	86.5936707170517
ID20	2697030	NR_180913.1	2	Aminipila terrae	Aminipila terrae	Aminipila	Eubacteriales Family XIII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
ID20	2713500	NR_181108.1	1	Listeria farberi	Listeria farberi	Listeria	Listeriaceae	Bacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.015420200462606	86.5936707170517
ID20	2714353	NR_179329.1	31	Vescimonas fastidiosa	Vescimonas fastidiosa	Vescimonas	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.478026214340786	86.5936707170517
ID20	2714355	NR_179330.1	13	Vescimonas coprocola	Vescimonas coprocola	Vescimonas	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.200462606013878	86.5936707170517
ID20	2714358	NR_179331.1	2	Pusillibacter faecalis	Pusillibacter faecalis	Pusillibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-20	HFD + OVA	26,4	60	7,02	NA	26	5,55	NA	NA	7489	0.030840400925212	86.5936707170517
